Q,DOL.1367.10.160,DOLCE                                                       ,Modern                                                           ,Dolce is a beautifully crafted machine made range with it's classic pattern defined in shrink acrylic a unique look. Combining blues; browns and beigewith these classic designs has made this range 'the one to have' this year.                         ,95% Heat set polypropylene; 5% shrink Acrylic; machine made                                                                                                                                                                                               ,Highly stain resistant; durale; tight weave; soft under foot; rich colour pallete; colour fast; antistatic and easy to clean.                                                                                                                             ,[D                                                                                                                                                                                                                                                        ,Turkey     ,HSPP with acrylic highlights                                     ,                                                                 ,Machine made        ,Regular vacuuming required. Do not use power or rotary head vacuum cleaners. Professional cleaning recommended. Any spills should be blotted up immediately; Keep out of direct sunlight.                                                                      ,3,160cm x 230cm        160,2.66,529,20,423,DOL_1367_10_V,DOL_1367_10_S,DOL_1367_10_L, 
Q,DOL.1367.10.201,DOLCE                                                       ,Modern                                                           ,Dolce is a beautifully crafted machine made range with it's classic pattern defined in shrink acrylic a unique look. Combining blues; browns and beigewith these classic designs has made this range 'the one to have' this year.                         ,95% Heat set polypropylene; 5% shrink Acrylic; machine made                                                                                                                                                                                               ,Highly stain resistant; durale; tight weave; soft under foot; rich colour pallete; colour fast; antistatic and easy to clean.                                                                                                                             ,[D                                                                                                                                                                                                                                                        ,Turkey     ,HSPP with acrylic highlights                                     ,                                                                 ,Machine made        ,Regular vacuuming required. Do not use power or rotary head vacuum cleaners. Professional cleaning recommended. Any spills should be blotted up immediately; Keep out of direct sunlight.                                                                      ,8,200cm x 290cm        200,2.66,829,20,663,DOL_1367_10_V,DOL_1367_10_S,DOL_1367_10_L, 
Q,DOL.1367.10.280,DOLCE                                                       ,Modern                                                           ,Dolce is a beautifully crafted machine made range with it's classic pattern defined in shrink acrylic a unique look. Combining blues; browns and beigewith these classic designs has made this range 'the one to have' this year.                         ,95% Heat set polypropylene; 5% shrink Acrylic; machine made                                                                                                                                                                                               ,Highly stain resistant; durale; tight weave; soft under foot; rich colour pallete; colour fast; antistatic and easy to clean.                                                                                                                             ,[D                                                                                                                                                                                                                                                        ,Turkey     ,HSPP with acrylic highlights                                     ,                                                                 ,Machine made        ,Regular vacuuming required. Do not use power or rotary head vacuum cleaners. Professional cleaning recommended. Any spills should be blotted up immediately; Keep out of direct sunlight.                                                                      ,1,280cm x 380cm        280,2.66,1525,20,1220,DOL_1367_10_V,DOL_1367_10_S,DOL_1367_10_L, 
Q,DOL.1367.45.120,DOLCE                                                       ,Modern                                                           ,Dolce is a beautifully crafted machine made range with it's classic pattern defined in shrink acrylic a unique look. Combining blues; browns and beigewith these classic designs has made this range 'the one to have' this year.                         ,95% Heat set polypropylene; 5% shrink Acrylic; machine made                                                                                                                                                                                               ,Highly stain resistant; durale; tight weave; soft under foot; rich colour pallete; colour fast; antistatic and easy to clean.                                                                                                                             ,[D                                                                                                                                                                                                                                                        ,Turkey     ,HSPP with acrylic highlights                                     ,                                                                 ,Machine made        ,Regular vacuuming required. Do not use power or rotary head vacuum cleaners. Professional cleaning recommended. Any spills should be blotted up immediately; Keep out of direct sunlight.                                                                      ,7,120cm x 170cm        120,2.66,289,20,231,DOL_1367_45_V,DOL_1367_45_S,DOL_1367_45_L, 
Q,DOL.1367.45.160,DOLCE                                                       ,Modern                                                           ,Dolce is a beautifully crafted machine made range with it's classic pattern defined in shrink acrylic a unique look. Combining blues; browns and beigewith these classic designs has made this range 'the one to have' this year.                         ,95% Heat set polypropylene; 5% shrink Acrylic; machine made                                                                                                                                                                                               ,Highly stain resistant; durale; tight weave; soft under foot; rich colour pallete; colour fast; antistatic and easy to clean.                                                                                                                             ,[D                                                                                                                                                                                                                                                        ,Turkey     ,HSPP with acrylic highlights                                     ,                                                                 ,Machine made        ,Regular vacuuming required. Do not use power or rotary head vacuum cleaners. Professional cleaning recommended. Any spills should be blotted up immediately; Keep out of direct sunlight.                                                                      ,6,160cm x 230cm        160,2.66,529,20,423,DOL_1367_45_V,DOL_1367_45_S,DOL_1367_45_L, 
Q,DOL.1367.45.201,DOLCE                                                       ,Modern                                                           ,Dolce is a beautifully crafted machine made range with it's classic pattern defined in shrink acrylic a unique look. Combining blues; browns and beigewith these classic designs has made this range 'the one to have' this year.                         ,95% Heat set polypropylene; 5% shrink Acrylic; machine made                                                                                                                                                                                               ,Highly stain resistant; durale; tight weave; soft under foot; rich colour pallete; colour fast; antistatic and easy to clean.                                                                                                                             ,[D                                                                                                                                                                                                                                                        ,Turkey     ,HSPP with acrylic highlights                                     ,                                                                 ,Machine made        ,Regular vacuuming required. Do not use power or rotary head vacuum cleaners. Professional cleaning recommended. Any spills should be blotted up immediately; Keep out of direct sunlight.                                                                      ,8,200cm x 290cm        200,2.66,829,20,663,DOL_1367_45_V,DOL_1367_45_S,DOL_1367_45_L, 
Q,DOL.1369.15.120,DOLCE                                                       ,Modern                                                           ,Dolce is a beautifully crafted machine made range with it's classic pattern defined in shrink acrylic a unique look. Combining blues; browns and beigewith these classic designs has made this range 'the one to have' this year.                         ,95% Heat set polypropylene; 5% shrink Acrylic; machine made                                                                                                                                                                                               ,Highly stain resistant; durale; tight weave; soft under foot; rich colour pallete; colour fast; antistatic and easy to clean.                                                                                                                             ,[D                                                                                                                                                                                                                                                        ,Turkey     ,HSPP with acrylic highlights                                     ,                                                                 ,Machine made        ,Regular vacuuming required. Do not use power or rotary head vacuum cleaners. Professional cleaning recommended. Any spills should be blotted up immediately; Keep out of direct sunlight.                                                                      ,1,120cm x 170cm        120,2.66,289,20,231,DOL_1369_15_V,DOL_1369_15_S,DOL_1369_15_L, 
Q,DOL.1369.15.160,DOLCE                                                       ,Modern                                                           ,Dolce is a beautifully crafted machine made range with it's classic pattern defined in shrink acrylic a unique look. Combining blues; browns and beigewith these classic designs has made this range 'the one to have' this year.                         ,95% Heat set polypropylene; 5% shrink Acrylic; machine made                                                                                                                                                                                               ,Highly stain resistant; durale; tight weave; soft under foot; rich colour pallete; colour fast; antistatic and easy to clean.                                                                                                                             ,[D                                                                                                                                                                                                                                                        ,Turkey     ,HSPP with acrylic highlights                                     ,                                                                 ,Machine made        ,Regular vacuuming required. Do not use power or rotary head vacuum cleaners. Professional cleaning recommended. Any spills should be blotted up immediately; Keep out of direct sunlight.                                                                      ,6,160cm x 230cm        160,2.66,529,20,423,DOL_1369_15_V,DOL_1369_15_S,DOL_1369_15_L, 
Q,DOL.1369.15.201,DOLCE                                                       ,Modern                                                           ,Dolce is a beautifully crafted machine made range with it's classic pattern defined in shrink acrylic a unique look. Combining blues; browns and beigewith these classic designs has made this range 'the one to have' this year.                         ,95% Heat set polypropylene; 5% shrink Acrylic; machine made                                                                                                                                                                                               ,Highly stain resistant; durale; tight weave; soft under foot; rich colour pallete; colour fast; antistatic and easy to clean.                                                                                                                             ,[D                                                                                                                                                                                                                                                        ,Turkey     ,HSPP with acrylic highlights                                     ,                                                                 ,Machine made        ,Regular vacuuming required. Do not use power or rotary head vacuum cleaners. Professional cleaning recommended. Any spills should be blotted up immediately; Keep out of direct sunlight.                                                                      ,1,200cm x 290cm        200,2.66,829,20,663,DOL_1369_15_V,DOL_1369_15_S,DOL_1369_15_L, 
Q,DOL.1369.15.982,DOLCE                                                       ,Modern                                                           ,Dolce is a beautifully crafted machine made range with it's classic pattern defined in shrink acrylic a unique look. Combining blues; browns and beigewith these classic designs has made this range 'the one to have' this year.                         ,95% Heat set polypropylene; 5% shrink Acrylic; machine made                                                                                                                                                                                               ,Highly stain resistant; durale; tight weave; soft under foot; rich colour pallete; colour fast; antistatic and easy to clean.                                                                                                                             ,[D                                                                                                                                                                                                                                                        ,Turkey     ,HSPP with acrylic highlights                                     ,                                                                 ,Machine made        ,Regular vacuuming required. Do not use power or rotary head vacuum cleaners. Professional cleaning recommended. Any spills should be blotted up immediately; Keep out of direct sunlight.                                                                      ,4,80cm x 300cm         080,2.66,345,20,276,DOL_1369_15_V,DOL_1369_15_S,DOL_1369_15_L, 
Q,DOL.1369.45.120,DOLCE                                                       ,Modern                                                           ,Dolce is a beautifully crafted machine made range with it's classic pattern defined in shrink acrylic a unique look. Combining blues; browns and beigewith these classic designs has made this range 'the one to have' this year.                         ,95% Heat set polypropylene; 5% shrink Acrylic; machine made                                                                                                                                                                                               ,Highly stain resistant; durale; tight weave; soft under foot; rich colour pallete; colour fast; antistatic and easy to clean.                                                                                                                             ,[D                                                                                                                                                                                                                                                        ,Turkey     ,HSPP with acrylic highlights                                     ,                                                                 ,Machine made        ,Regular vacuuming required. Do not use power or rotary head vacuum cleaners. Professional cleaning recommended. Any spills should be blotted up immediately; Keep out of direct sunlight.                                                                      ,4,120cm x 170cm        120,2.66,289,20,231,DOL_1369_45_V,DOL_1369_45_S,DOL_1369_45_L, 
Q,DOL.1369.45.160,DOLCE                                                       ,Modern                                                           ,Dolce is a beautifully crafted machine made range with it's classic pattern defined in shrink acrylic a unique look. Combining blues; browns and beigewith these classic designs has made this range 'the one to have' this year.                         ,95% Heat set polypropylene; 5% shrink Acrylic; machine made                                                                                                                                                                                               ,Highly stain resistant; durale; tight weave; soft under foot; rich colour pallete; colour fast; antistatic and easy to clean.                                                                                                                             ,[D                                                                                                                                                                                                                                                        ,Turkey     ,HSPP with acrylic highlights                                     ,                                                                 ,Machine made        ,Regular vacuuming required. Do not use power or rotary head vacuum cleaners. Professional cleaning recommended. Any spills should be blotted up immediately; Keep out of direct sunlight.                                                                      ,8,160cm x 230cm        160,2.66,529,20,423,DOL_1369_45_V,DOL_1369_45_S,DOL_1369_45_L, 
Q,DOL.1369.45.201,DOLCE                                                       ,Modern                                                           ,Dolce is a beautifully crafted machine made range with it's classic pattern defined in shrink acrylic a unique look. Combining blues; browns and beigewith these classic designs has made this range 'the one to have' this year.                         ,95% Heat set polypropylene; 5% shrink Acrylic; machine made                                                                                                                                                                                               ,Highly stain resistant; durale; tight weave; soft under foot; rich colour pallete; colour fast; antistatic and easy to clean.                                                                                                                             ,[D                                                                                                                                                                                                                                                        ,Turkey     ,HSPP with acrylic highlights                                     ,                                                                 ,Machine made        ,Regular vacuuming required. Do not use power or rotary head vacuum cleaners. Professional cleaning recommended. Any spills should be blotted up immediately; Keep out of direct sunlight.                                                                      ,7,200cm x 290cm        200,2.66,829,20,663,DOL_1369_45_V,DOL_1369_45_S,DOL_1369_45_L, 
Q,DOL.1369.45.982,DOLCE                                                       ,Modern                                                           ,Dolce is a beautifully crafted machine made range with it's classic pattern defined in shrink acrylic a unique look. Combining blues; browns and beigewith these classic designs has made this range 'the one to have' this year.                         ,95% Heat set polypropylene; 5% shrink Acrylic; machine made                                                                                                                                                                                               ,Highly stain resistant; durale; tight weave; soft under foot; rich colour pallete; colour fast; antistatic and easy to clean.                                                                                                                             ,[D                                                                                                                                                                                                                                                        ,Turkey     ,HSPP with acrylic highlights                                     ,                                                                 ,Machine made        ,Regular vacuuming required. Do not use power or rotary head vacuum cleaners. Professional cleaning recommended. Any spills should be blotted up immediately; Keep out of direct sunlight.                                                                      ,6,80cm x 300cm         080,2.66,345,20,276,DOL_1369_45_V,DOL_1369_45_S,DOL_1369_45_L, 
Q,DOL.1369.54.120,DOLCE                                                       ,Modern                                                           ,Dolce is a beautifully crafted machine made range with it's classic pattern defined in shrink acrylic a unique look. Combining blues; browns and beigewith these classic designs has made this range 'the one to have' this year.                         ,95% Heat set polypropylene; 5% shrink Acrylic; machine made                                                                                                                                                                                               ,Highly stain resistant; durale; tight weave; soft under foot; rich colour pallete; colour fast; antistatic and easy to clean.                                                                                                                             ,[D                                                                                                                                                                                                                                                        ,Turkey     ,HSPP with acrylic highlights                                     ,                                                                 ,Machine made        ,Regular vacuuming required. Do not use power or rotary head vacuum cleaners. Professional cleaning recommended. Any spills should be blotted up immediately; Keep out of direct sunlight.                                                                      ,9,120cm x 170cm        120,2.66,289,20,231,DOL_1369_54_V,DOL_1369_54_S,DOL_1369_54_L, 
Q,DOL.1369.54.160,DOLCE                                                       ,Modern                                                           ,Dolce is a beautifully crafted machine made range with it's classic pattern defined in shrink acrylic a unique look. Combining blues; browns and beigewith these classic designs has made this range 'the one to have' this year.                         ,95% Heat set polypropylene; 5% shrink Acrylic; machine made                                                                                                                                                                                               ,Highly stain resistant; durale; tight weave; soft under foot; rich colour pallete; colour fast; antistatic and easy to clean.                                                                                                                             ,[D                                                                                                                                                                                                                                                        ,Turkey     ,HSPP with acrylic highlights                                     ,                                                                 ,Machine made        ,Regular vacuuming required. Do not use power or rotary head vacuum cleaners. Professional cleaning recommended. Any spills should be blotted up immediately; Keep out of direct sunlight.                                                                      ,13,160cm x 230cm        160,2.66,529,20,423,DOL_1369_54_V,DOL_1369_54_S,DOL_1369_54_L, 
Q,DOL.1369.54.201,DOLCE                                                       ,Modern                                                           ,Dolce is a beautifully crafted machine made range with it's classic pattern defined in shrink acrylic a unique look. Combining blues; browns and beigewith these classic designs has made this range 'the one to have' this year.                         ,95% Heat set polypropylene; 5% shrink Acrylic; machine made                                                                                                                                                                                               ,Highly stain resistant; durale; tight weave; soft under foot; rich colour pallete; colour fast; antistatic and easy to clean.                                                                                                                             ,[D                                                                                                                                                                                                                                                        ,Turkey     ,HSPP with acrylic highlights                                     ,                                                                 ,Machine made        ,Regular vacuuming required. Do not use power or rotary head vacuum cleaners. Professional cleaning recommended. Any spills should be blotted up immediately; Keep out of direct sunlight.                                                                      ,7,200cm x 290cm        200,2.66,829,20,663,DOL_1369_54_V,DOL_1369_54_S,DOL_1369_54_L, 
Q,DOL.1369.54.280,DOLCE                                                       ,Modern                                                           ,Dolce is a beautifully crafted machine made range with it's classic pattern defined in shrink acrylic a unique look. Combining blues; browns and beigewith these classic designs has made this range 'the one to have' this year.                         ,95% Heat set polypropylene; 5% shrink Acrylic; machine made                                                                                                                                                                                               ,Highly stain resistant; durale; tight weave; soft under foot; rich colour pallete; colour fast; antistatic and easy to clean.                                                                                                                             ,[D                                                                                                                                                                                                                                                        ,Turkey     ,HSPP with acrylic highlights                                     ,                                                                 ,Machine made        ,Regular vacuuming required. Do not use power or rotary head vacuum cleaners. Professional cleaning recommended. Any spills should be blotted up immediately; Keep out of direct sunlight.                                                                      ,3,280cm x 380cm        280,2.66,1525,20,1220,DOL_1369_54_V,DOL_1369_54_S,DOL_1369_54_L, 
Q,DOL.1369.54.982,DOLCE                                                       ,Modern                                                           ,Dolce is a beautifully crafted machine made range with it's classic pattern defined in shrink acrylic a unique look. Combining blues; browns and beigewith these classic designs has made this range 'the one to have' this year.                         ,95% Heat set polypropylene; 5% shrink Acrylic; machine made                                                                                                                                                                                               ,Highly stain resistant; durale; tight weave; soft under foot; rich colour pallete; colour fast; antistatic and easy to clean.                                                                                                                             ,[D                                                                                                                                                                                                                                                        ,Turkey     ,HSPP with acrylic highlights                                     ,                                                                 ,Machine made        ,Regular vacuuming required. Do not use power or rotary head vacuum cleaners. Professional cleaning recommended. Any spills should be blotted up immediately; Keep out of direct sunlight.                                                                      ,4,80cm x 300cm         080,2.66,345,20,276,DOL_1369_54_V,DOL_1369_54_S,DOL_1369_54_L, 
Q,DOL.1488.10.120,DOLCE                                                       ,Modern                                                           ,Dolce is a beautifully crafted machine made range with it's classic pattern defined in shrink acrylic a unique look. Combining blues; browns and beigewith these classic designs has made this range 'the one to have' this year.                         ,95% Heat set polypropylene; 5% shrink Acrylic; machine made                                                                                                                                                                                               ,Highly stain resistant; durale; tight weave; soft under foot; rich colour pallete; colour fast; antistatic and easy to clean.                                                                                                                             ,[D                                                                                                                                                                                                                                                        ,Turkey     ,HSPP with acrylic highlights                                     ,                                                                 ,Machine made        ,Regular vacuuming required. Do not use power or rotary head vacuum cleaners. Professional cleaning recommended. Any spills should be blotted up immediately; Keep out of direct sunlight.                                                                      ,5,120cm x 170cm        120,2.66,289,20,231,DOL_1488_10_V,DOL_1488_10_S,DOL_1488_10_L, 
Q,DOL.1488.10.160,DOLCE                                                       ,Modern                                                           ,Dolce is a beautifully crafted machine made range with it's classic pattern defined in shrink acrylic a unique look. Combining blues; browns and beigewith these classic designs has made this range 'the one to have' this year.                         ,95% Heat set polypropylene; 5% shrink Acrylic; machine made                                                                                                                                                                                               ,Highly stain resistant; durale; tight weave; soft under foot; rich colour pallete; colour fast; antistatic and easy to clean.                                                                                                                             ,[D                                                                                                                                                                                                                                                        ,Turkey     ,HSPP with acrylic highlights                                     ,                                                                 ,Machine made        ,Regular vacuuming required. Do not use power or rotary head vacuum cleaners. Professional cleaning recommended. Any spills should be blotted up immediately; Keep out of direct sunlight.                                                                      ,9,160cm x 230cm        160,2.66,529,20,423,DOL_1488_10_V,DOL_1488_10_S,DOL_1488_10_L, 
Q,DOL.1488.10.201,DOLCE                                                       ,Modern                                                           ,Dolce is a beautifully crafted machine made range with it's classic pattern defined in shrink acrylic a unique look. Combining blues; browns and beigewith these classic designs has made this range 'the one to have' this year.                         ,95% Heat set polypropylene; 5% shrink Acrylic; machine made                                                                                                                                                                                               ,Highly stain resistant; durale; tight weave; soft under foot; rich colour pallete; colour fast; antistatic and easy to clean.                                                                                                                             ,[D                                                                                                                                                                                                                                                        ,Turkey     ,HSPP with acrylic highlights                                     ,                                                                 ,Machine made        ,Regular vacuuming required. Do not use power or rotary head vacuum cleaners. Professional cleaning recommended. Any spills should be blotted up immediately; Keep out of direct sunlight.                                                                      ,7,200cm x 290cm        200,2.66,829,20,663,DOL_1488_10_V,DOL_1488_10_S,DOL_1488_10_L, 
Q,DOL.1488.10.243,DOLCE                                                       ,Modern                                                           ,Dolce is a beautifully crafted machine made range with it's classic pattern defined in shrink acrylic a unique look. Combining blues; browns and beigewith these classic designs has made this range 'the one to have' this year.                         ,95% Heat set polypropylene; 5% shrink Acrylic; machine made                                                                                                                                                                                               ,Highly stain resistant; durale; tight weave; soft under foot; rich colour pallete; colour fast; antistatic and easy to clean.                                                                                                                             ,[D                                                                                                                                                                                                                                                        ,Turkey     ,HSPP with acrylic highlights                                     ,                                                                 ,Machine made        ,Regular vacuuming required. Do not use power or rotary head vacuum cleaners. Professional cleaning recommended. Any spills should be blotted up immediately; Keep out of direct sunlight.                                                                      ,2,240cm x 340cm        240,2.66,1169,20,935,DOL_1488_10_V,DOL_1488_10_S,DOL_1488_10_L, 
Q,DOL.1488.10.280,DOLCE                                                       ,Modern                                                           ,Dolce is a beautifully crafted machine made range with it's classic pattern defined in shrink acrylic a unique look. Combining blues; browns and beigewith these classic designs has made this range 'the one to have' this year.                         ,95% Heat set polypropylene; 5% shrink Acrylic; machine made                                                                                                                                                                                               ,Highly stain resistant; durale; tight weave; soft under foot; rich colour pallete; colour fast; antistatic and easy to clean.                                                                                                                             ,[D                                                                                                                                                                                                                                                        ,Turkey     ,HSPP with acrylic highlights                                     ,                                                                 ,Machine made        ,Regular vacuuming required. Do not use power or rotary head vacuum cleaners. Professional cleaning recommended. Any spills should be blotted up immediately; Keep out of direct sunlight.                                                                      ,1,280cm x 380cm        280,2.66,1525,20,1220,DOL_1488_10_V,DOL_1488_10_S,DOL_1488_10_L, 
Q,DOL.1488.45.120,DOLCE                                                       ,Modern                                                           ,Dolce is a beautifully crafted machine made range with it's classic pattern defined in shrink acrylic a unique look. Combining blues; browns and beigewith these classic designs has made this range 'the one to have' this year.                         ,95% Heat set polypropylene; 5% shrink Acrylic; machine made                                                                                                                                                                                               ,Highly stain resistant; durale; tight weave; soft under foot; rich colour pallete; colour fast; antistatic and easy to clean.                                                                                                                             ,[D                                                                                                                                                                                                                                                        ,Turkey     ,HSPP with acrylic highlights                                     ,                                                                 ,Machine made        ,Regular vacuuming required. Do not use power or rotary head vacuum cleaners. Professional cleaning recommended. Any spills should be blotted up immediately; Keep out of direct sunlight.                                                                      ,6,120cm x 170cm        120,2.66,289,20,231,DOL_1488_45_V,DOL_1488_45_S,DOL_1488_45_L, 
Q,DOL.1488.45.160,DOLCE                                                       ,Modern                                                           ,Dolce is a beautifully crafted machine made range with it's classic pattern defined in shrink acrylic a unique look. Combining blues; browns and beigewith these classic designs has made this range 'the one to have' this year.                         ,95% Heat set polypropylene; 5% shrink Acrylic; machine made                                                                                                                                                                                               ,Highly stain resistant; durale; tight weave; soft under foot; rich colour pallete; colour fast; antistatic and easy to clean.                                                                                                                             ,[D                                                                                                                                                                                                                                                        ,Turkey     ,HSPP with acrylic highlights                                     ,                                                                 ,Machine made        ,Regular vacuuming required. Do not use power or rotary head vacuum cleaners. Professional cleaning recommended. Any spills should be blotted up immediately; Keep out of direct sunlight.                                                                      ,9,160cm x 230cm        160,2.66,529,20,423,DOL_1488_45_V,DOL_1488_45_S,DOL_1488_45_L, 
Q,DOL.1488.45.201,DOLCE                                                       ,Modern                                                           ,Dolce is a beautifully crafted machine made range with it's classic pattern defined in shrink acrylic a unique look. Combining blues; browns and beigewith these classic designs has made this range 'the one to have' this year.                         ,95% Heat set polypropylene; 5% shrink Acrylic; machine made                                                                                                                                                                                               ,Highly stain resistant; durale; tight weave; soft under foot; rich colour pallete; colour fast; antistatic and easy to clean.                                                                                                                             ,[D                                                                                                                                                                                                                                                        ,Turkey     ,HSPP with acrylic highlights                                     ,                                                                 ,Machine made        ,Regular vacuuming required. Do not use power or rotary head vacuum cleaners. Professional cleaning recommended. Any spills should be blotted up immediately; Keep out of direct sunlight.                                                                      ,7,200cm x 290cm        200,2.66,829,20,663,DOL_1488_45_V,DOL_1488_45_S,DOL_1488_45_L, 
